 1.50000000e-01  1.50000000e-01  1.50000000e-01 -1.10363349e-03  1.50000000e-01  2.00000000e+00 
 2.00000000e-01  2.00000000e-01  2.00000000e-01 -1.45543231e-03  2.00000000e-01  2.00000000e+00 
 2.50000000e-01  2.50000000e-01  2.50000000e-01 -1.79922508e-03  2.50000000e-01  2.00000000e+00 
 3.00000000e-01  3.00000000e-01  3.00000000e-01 -2.13505311e-03  3.00000000e-01  2.00000000e+00 
 3.50000000e-01  3.50000000e-01  3.50000000e-01 -2.46297641e-03  3.50000000e-01  2.00000000e+00 
 4.00000000e-01  4.00000000e-01  4.00000000e-01 -2.78307674e-03  4.00000000e-01  2.00000000e+00 
 4.50000000e-01  4.50000000e-01  4.50000000e-01 -3.09546022e-03  4.50000000e-01  2.00000000e+00 
 5.00000000e-01  5.00000000e-01  5.00000000e-01 -3.40025990e-03  5.00000000e-01  2.00000000e+00 
 5.50000000e-01  5.50000000e-01  5.50000000e-01 -3.69763801e-03  5.50000000e-01  2.00000000e+00 
 6.00000000e-01  6.00000000e-01  6.00000000e-01 -3.98778810e-03  6.00000000e-01  2.00000000e+00 
 6.50000000e-01  6.50000000e-01  6.50000000e-01 -4.27093708e-03  6.50000000e-01  2.00000000e+00 
 7.00000000e-01  7.00000000e-01  7.00000000e-01 -4.54734715e-03  7.00000000e-01  2.00000000e+00 
 7.50000000e-01  7.50000000e-01  7.50000000e-01 -4.81731776e-03  7.50000000e-01  2.00000000e+00 
 8.00000000e-01  8.00000000e-01  8.00000000e-01 -5.08118760e-03  8.00000000e-01  2.00000000e+00 
 8.50000000e-01  8.50000000e-01  8.50000000e-01 -5.33933674e-03  8.50000000e-01  2.00000000e+00 
 9.00000000e-01  9.00000000e-01  9.00000000e-01 -5.59218900e-03  9.00000000e-01  2.00000000e+00 
 9.50000000e-01  9.50000000e-01  9.50000000e-01 -5.84021460e-03  9.50000000e-01  2.00000000e+00 
 1.00000000e+00  1.00000000e+00  1.00000000e+00 -6.08393335e-03  1.00000000e+00  2.00000000e+00 
 1.05000000e+00  1.05000000e+00  1.05000000e+00 -6.32391832e-03  1.05000000e+00  2.00000000e+00 
 1.10000000e+00  1.10000000e+00  1.10000000e+00 -6.56080034e-03  1.10000000e+00  2.00000000e+00 
 1.15000000e+00  1.15000000e+00  1.15000000e+00 -6.79527346e-03  1.15000000e+00  2.00000000e+00 
 1.20000000e+00  1.20000000e+00  1.20000000e+00 -7.02810152e-03  1.20000000e+00  2.00000000e+00 
 1.25000000e+00  1.25000000e+00  1.25000000e+00 -7.26012633e-03  1.25000000e+00  2.00000000e+00 
 1.30000000e+00  1.30000000e+00  1.30000000e+00 -7.49227760e-03  1.30000000e+00  2.00000000e+00 
 1.35000000e+00  1.35000000e+00  1.35000000e+00 -7.72558528e-03  1.35000000e+00  2.00000000e+00 
 1.40000000e+00  1.40000000e+00  1.40000000e+00 -7.96119472e-03  1.40000000e+00  2.00000000e+00 
 1.45000000e+00  1.45000000e+00  1.45000000e+00 -8.20038552e-03  1.45000000e+00  2.00000000e+00 
 1.50000000e+00  1.50000000e+00  1.50000000e+00 -8.44459491e-03  1.50000000e+00  2.00000000e+00 
 1.55000000e+00  1.55000000e+00  1.55000000e+00 -8.69544706e-03  1.55000000e+00  2.00000000e+00 
 1.60000000e+00  1.60000000e+00  1.60000000e+00 -8.95478978e-03  1.60000000e+00  2.00000000e+00 
 1.65000000e+00  1.65000000e+00  1.65000000e+00 -9.22474108e-03  1.65000000e+00  2.00000000e+00 
